index,Run ID,Distance,Time,Resting Time,Elevation Gain,Elevation Grade,Start Latitude,Start Longitude,Polyline,index,Difficulty
329,2822053222,4.1124209615843474,1706,104,49.4,0.028956623681125438,33.77,-84.41,yocmEnqdbOESRSXDXg@Fy@Pm@~@wBNu@NaBTi@Fm@Ru@Nc@Jo@~@cChAiBnB}BXa@zAyA\e@x@{@Za@^]Te@\a@`@WnBk@`@OhA[lAm@hA[b@GhA_@lAWl@YnA_@b@Gd@@nAMd@?d@Kj@Af@Bh@Eh@WpA|@fAo@jAUdAc@d@OjAg@b@G`@QZ[b@Ub@YjAe@`BuAhAe@f@M^k@^UtBaAFKG_@Cg@[_A_@q@m@}@_@wACo@Se@[DIf@_@Li@?oABe@CeDC]H?bBC\BF?k@B}DLc@NCjADrBGJ@Eb@Al@Db@FJvBHd@H@l@Qh@_@^?D`@HnABHh@BrAOl@[\gAn@]^aAt@}@z@c@h@Dh@gAt@mCnAmAb@a@RoA\e@Fi@?mAVTxD@n@Cl@^nD\|D@p@H|Ah@nFZ\GESc@Gk@q@wJUaH_@wDUyAEQeAMe@Ac@Ke@?mBXe@@c@LiAHiFnA{DrAiAVc@RgAZiAd@]Rc@\u@lAg@VsA~Aw@bAkCvCq@dAq@lAcAnBgAfDu@rDYdAKXQTc@rASb@cAdBS\iA|@iAh@mAb@?TAMhC_A`@U^[X[,300,1
330,2818514950,1.9189185158673345,750,0,41.1,0.0548,33.78,-84.39,s~cmE~cbbOIGe@AQDKj@EdAGzCETOh@QXiBdA_@VY`@Uh@Kj@AdBM~D?`F]bFCn@Bl@?r@Ph@Td@fAfB\\`@Vb@F|CRd@HpAJh@BjAErBJf@Ed@Kb@S^Y\_@Rm@Nk@NyDZuCZuBf@mFHo@`@sAl@kAz@eALk@@o@EeCZ]f@EjA?d@FJGDk@AcABk@Ao@DiCA{ABcBCi@Ko@UYkB[i@Ik@?c@Ug@CoAMiAAc@NYj@KdCa@Le@Fg@Le@DiABmAVa@PWb@Ch@MJe@B_A??j@DP,301,1
331,2813417230,3.876486319891832,1578,0,82.6,0.05234474017743979,33.78,-84.39,g}cmEvfbbO[GFOGOAm@u@C[VEdC@dCCFUb@]ZiBdA_@Z[f@Sh@Mn@In@D~AEjCFtDEn@Q|AEvAKn@?l@FbBz@jBn@fA\^f@Rd@HzBJvCZlACvBJd@Ef@Kb@S`@a@Z_@Ve@Pm@b@kCTmCAo@j@_FDk@R{Aj@}Bj@oAv@}@Re@Bk@?q@Am@Gk@D_@VId@AlABf@HDEJm@Eq@@s@E}AHiCAo@@_EOe@_@[iAKg@IeAk@oAGg@Ae@FoABi@Le@Di@Lg@AoABYDu@~@_@Vu@nAUt@QtBUDoAAg@Ci@@CF?j@?vEGp@Yb@iAj@eAn@q@`ASf@Ml@Eh@@nFCdEEl@Ij@OzAG|A?j@D~A|AvC^`@b@Xf@Jh@HtBJjAPrGLh@Cf@K`@Wp@iAVg@Po@XmCJ_BLi@Bo@LoBLe@H_BZeB`AoDTi@|@aANg@Fo@Cm@Do@I]Hc@l@Ad@Dd@Jb@BXi@?k@Em@A_BF}A?}ADq@?mCEm@Se@a@Qc@Ic@?oAWkA_@c@Ee@?i@FsA?UZCvA?|@W^Y@c@HcATqBNg@NcAf@It@ULc@Dg@AOBAp@,302,1
332,2809856798,5.156386701662292,2181,313,91.5,0.041953232462173314,33.78,-84.39,y}cmEpfbbOGaAYWKAq@?wCKoACa@K[QkAFsA?i@?oBKe@@{BCoAKe@KEGAk@BkCCoCFgC?i@CaAKk@@_BD_@AYBe@Gm@@qDFYKQH]c@eCEm@TmC@k@NmCe@eCKmCBm@Co@FcCAGg@SIGBI?qCC}DEqC?mCIsCHaECaBJ_E?}AEgC@o@A{DDqCCyGFmC@_BEiC@{ACm@@}@Em@CKBSpDeB\YXk@Za@zAoAbAg@j@c@fCyA`@MjAWrB_@hAWb@StBe@~Co@bFs@vBYnAMjASf@GjA@d@Aj@DlA?d@ClA?TEAIIEk@Gq@DiAXg@Bc@UyBHiALg@Ag@De@DkADoAJ}Cd@kAXuCf@g@FeB^qANkAZiA`@iB~@eBbAaAp@_Av@_Ap@a@`@Y`@cAv@cB~@[^EJLTAzCBp@I~DF~AEhFJzA?l@EfFEn@@zACvEBp@?x@EtA?r@F|ABhCE|AMbB@vAIl@Ap@BPHF`@LLPC|@Bj@A|AF`BAvBD~ADn@Cn@Dp@AVXZIp@?xALpAJbC@~ACfC@p@C|BBbAN\@p@F`AW~BDh@Gf@CfBKdBCfBVPG`@@r@I`B?p@DvBZb@`@BtB?b@DVRd@Lf@Eh@?f@Gt@HjA?bBB|C?n@C~@DfABHVBX,303,1
333,2807073586,4.602744969378827,2057,251,93.1,0.04526008750607681,33.78,-84.39,g}cmEtebbO]y@e@GmA?eESUCU[_BB_AFc@AmAO{BCk@Hg@Dg@Ae@Ig@OMc@BcFGw@CA?wDCk@?k@Cq@Oo@Bo@Lq@Dk@CqABWEk@Ii@EIa@M`@MZaA^SBOMkAM}BCo@?q@MmC[yAc@sAOs@Bk@GgCSo@X{@AMHM?WIwAGyAAkBIaBoA]mAc@c@[_@_@yAiB[Yg@MgAm@kAa@iAUc@Oe@GsBe@mAO_@AELOe@oAMe@Ae@@g@Ia@Oc@Y{AuAYc@w@}@u@cAyAaBa@_@yA{A_ByA}AoA_A{@aEwCy@aAaAs@}@}@ACJQBo@Ak@Im@o@{Bw@yB[sAJn@\Z`@R^^Z`@p@bAb@Td@Bb@Id@Qd@Kx@}@d@Sh@Ib@EvCr@dAf@b@JjARNh@Xb@\Zj@dAZ^f@N`@TZ\Rh@V`@Lf@Y`@_@^Qf@Nl@Xf@p@`ATb@Rd@?h@Qd@Ip@Aj@Fn@Pd@Xb@\^^XlA`@r@RLZCXFDT`@IPEn@Dl@EhCGp@B`BMxABl@KjC?h@Ep@Br@Pj@@`@GHDHAn@Ih@Uj@ENh@\f@Nl@BvAKj@MbAIj@?DGGIf@t@b@Az@Zj@b@tCnAv@r@b@T`AFTUTOh@APCF\BlGAbBBl@Pn@l@RBj@S~AIz@LX?zAYfD?FTV@v@Fj@HnCIRRJ?p@Ep@Ml@Eh@b@d@DjEGbCFf@zCHb@CX@PRLH`AB`EEtADjFA~CDB@Hn@,304,1
334,2804066905,8.061110614014158,3207,447,154.1,0.048051138135328963,33.78,-84.39,u~cmE~cbbOJHC]XKbAZH@CGV@Ri@?OH[f@UbEOjAUhA]DMDo@?cAh@KrB@f@QxBS|Cf@D[Ac@f@JXRj@Fb@Eh@Db@ErB@f@@pARnBc@nAOhA@`DIdAFLVf@L|G?DBl@GfAL|BJd@?n@MJL`@Rj@BlA[j@Bl@`@Qk@Ak@a@w@_@[Yi@Ek@Aq@JQKaA@q@L}AZa@\gAKu@FuAC_AOqATaBVa@s@o@Ug@Co@\o@T{ANi@bA_AHo@[{@k@_@Qu@Ew@@[Aq@GWJs@d@s@D_@a@]AUPg@AiGFq@Jk@`@mAl@iAf@sAJi@Di@Bk@IgC?mAIgC?eBFuAAq@De@@yADi@AkAtCFlACl@e@\G@k@GYAo@Jo@M}AAq@Oi@_@s@Fw@No@RwA@k@IgBQoCu@}Bc@aCm@sAYa@{BiH]wA]kCQg@{BwDsAaDi@uBe@iCs@{BKm@iCuHcAeD?q@v@oGCqCKo@eBkC]_@e@Ui@Ag@HsAI_@SaAu@a@_@cCqBgBgA{@w@cAsB}@u@[a@O}Am@cCqAuBWyAI}AAuBBYvCBMSoAAo@DMj@BpCNfC\l@t@bAPj@Jl@L~AH^DFPj@x@v@t@vBX^`@\dBfA`BhAxArAbAt@d@Pf@J|BJ`@J\ZfB~BJl@AlCc@|G?r@TxAr@fCPb@lAdCn@dCh@tAZpA`@fCt@bCTj@Xf@f@l@Zf@p@pAPf@TrCf@bCTj@r@pA^rARb@f@tA|@pDj@tAJp@JbBA`BB|CId@@dALZJn@HzADn@Aj@Ej@B`Bc@Hi@V_CEmAOKBIl@?n@B~B?xGBj@A|GEzAEl@[tASf@q@fASj@WtAGr@@|AGh@@rBEh@GfCFbBEjALEAv@El@D|Ah@rBGDEr@On@k@`BGXIxATTj@KTJ?dCSh@_@p@g@t@GPOnBu@vDVx@@NSz@NJRDTTG`AE^Sj@Y^a@NkATMESM[@kASoAGO@_@RcAYg@Ae@MiA@_BPaCMcCBkBCg@DaCv@e@BqBYsFJw@ACNg@Ma@UqBg@wBIg@Og@?g@Hi@AeAd@EnCqAn@k@H_BFWDmAf@k@`@GVW`@uADAh@BL,305,2
335,2804063667,2.36139694185954,982,81,31.3,0.031873727087576374,33.78,-84.39,s}cmEnebbOCWe@MmCOa@CoADmAA{BDe@A]Gi@BE?ECYa@u@@i@E{DEi@IQg@JaB@aBEsAEADwAEmCB_@EqC?q@Dm@Ck@IMAkAFk@C]i@YGICeAn@{DHs@IyD?s@Ek@YwAGo@Aq@IEAQ@k@Fq@Am@Fo@AqAS[@i@AmB@o@?_BGaBCEqCq@kAg@w@kA]_@cAq@e@UiAe@MEG@Jm@D}AHm@?o@Mm@W_@_@a@e@OiAg@iAXg@Hg@Ci@GsBc@g@Mc@Sm@G_@_@]c@Sk@Eq@Bo@Jm@Pk@Mm@m@kAu@kAUe@Gm@Vc@^WZ_@Ok@m@kA_@]_Ak@]c@u@iA]c@s@cAe@MaAKsAk@qA[_@Qc@Mc@Be@H_@R]`@_Aj@[^g@Nc@I_@_@u@aA_@Yc@Ug@QUa@Km@Ci@]_@,306,1
336,2804063211,4.096265310586177,1710,140,61.4,0.03590643274853801,33.78,-84.39,i~cmEjfbbODaAg@MYAc@GYSg@KoACmAEkAAkADaDMmE@kAIc@KOUD}AJ{A?s@E_@BaAG]@m@CwDI}ADsCA{AIq@Hy@CSTi@AcBIu@Ao@?s@DwAAq@Dm@Gm@e@eCCm@@[fAGdA@lACnARd@CbBNb@Jj@?p@PVAD?z@KjAPjAVj@@`@LRApA?d@IZM^Ah@D\Hf@PdATlAHnAAnAXh@Kl@Cf@?tBGb@Dj@ARNjANrA`@DzAVHJ?R[J[Jo@GIq@Oe@Eg@AcAQcCQe@Mc@G}@C_@Oy@S]Ek@CKCc@?QFi@Js@Cq@MqA@eCIg@Ee@KoAIiBA{D_@iAe@yB?sBMEN]KMDa@TmAI{A[WLa@BgAEg@BuBGs@GWGUI_Aw@YKk@DWAc@QQ@_@QUq@i@Ui@IuBTc@Ak@QYP]^@t@DX^Sb@Eh@Sb@?\Gp@Al@Kd@C^@ZNDAZL^Rf@Hd@Rd@LRv@f@Pd@JjABfAV`@T`@HDPDBDNDj@P~@@xABj@Jn@Hn@@t@C~@?h@RzAHNRNJ@f@ABB?HSl@Yj@Of@Cn@AlABN@`@E`BDpBMzDBd@HF@p@?tCG`B?bA^\zAFnA?Z@PRb@Lh@BrBCd@Bf@AbE@bBCpAHJf@?XKxC@p@Cv@`@Td@EXe@Jk@Dm@FkC,307,1
337,2792080340,7.188146226039927,2977,391,126.3,0.04242526032919046,33.78,-84.39,c~cmE|dbbOE?@U[SU@QCC_@EEGAe@BqA@sAEkA?g@Ek@AsBJoBOwB@kAMg@Bg@IQUDgCCcBGm@@aECm@?eAGo@?m@FaBEaAQkCIQc@OVi@@@^q@IqCRaBQyDK{Ai@}ACo@BYF]@s@QkCD_BCi@Ks@@}FAq@GQi@MqCaAcAcA_@c@aAs@_@SeAa@Ci@Km@FcCKi@We@QwAGm@@}@Am@YyAUi@Ya@]]mAa@c@S[]k@mAa@Ya@Se@Ki@Ca@PaB~@i@R_@CAI@a@EGe@A]WWq@G_@@MVe@\[X_@@GWi@Ya@SQIQD?RRn@nANH`@Qn@a@b@Id@TRFVg@TcDZe@b@ShAGf@Bd@Lb@ZT`@Rl@p@bCVh@b@PrAHlBWh@Kf@OpAYjAa@f@KjAKVKAiBM}AFk@AoCJ}A?sCAqCACSKFi@BE^WjAm@|@o@DK|@aA`D{BfCyAhB_AbA]nA]zDy@fFw@vBc@tHy@f@IjA]nAUvBSfA]lB[b@Y\]lDaBdBkA`Aw@ZYzAyAzBcCtDuD^]`Am@fAe@nA]f@InAGzCBd@GDOK@iAUkAGy@HaBZoA^kAb@{A~@c@Z}@z@sAtA[b@]Xu@x@{G~FeAv@kAj@e@PkALgAf@c@HiAb@yB\c@PuBb@iE^eEp@mAViDf@e@J{AVoBd@e@RoAXeA`@oBdAgBdAc@\eCfB]`@]Zc@X_@^eAn@]^D~AAn@Dr@?zD@~DAp@LvD@nCCp@@zGDrCGzA?pCD`EAp@MhCBdAAn@Bl@E~A?t@Fz@AjCB`B?`BEj@Ap@F|A@pAh@b@G\ArCTtAFpBRfDHl@S`AGRS^D^Gf@@n@O`B?r@Fn@Hj@f@nC?p@Cp@BPKbAEv@Al@Bl@Cp@Dn@BdFDb@d@TpCF^FF\b@@tBCd@Eb@FtDGtBDlAG`CHLBNj@,308,2
339,2779332994,4.099247892308916,1686,0,84.6,0.0501779359430605,33.78,-84.39,c~cmE|ebbOGq@i@EUFGd@Lb@Dh@@r@Al@Hj@An@Sf@i@RoBx@_@VY`@Qd@o@jCEhCI`@CtA?~ADxAEp@EzA?`BB~AFr@j@jAXh@Nl@\\l@Rd@Jb@DdERd@?f@Bd@EtBFlAId@K`@UX_@j@iARe@PgCBm@Fm@D}AN_ATsC`@cCP}ALk@rAkB^[Lg@Dm@O}AD{AHGP?vALv@AVEJc@HcBIkIBk@C_BKk@]_@i@Eg@KkBaAg@Kg@Se@b@i@Li@Fe@J]b@Gr@E~Ac@Vi@LmBFqBRe@P_@ZIh@MVmAGoAAIBMh@AhABpB?p@Kn@Wd@eCzA]\Wf@c@pAS~AA|AGvABp@Cp@Il@?p@OlC?l@IxAEzA@f@Lf@j@jAx@bA^V`@Ph@H|CNjFHtBLh@Cb@K^Q^U^_@n@mAFm@F}A?o@L_BJk@Bo@ViCJ}AJe@Am@F{ATi@d@WrAgBPi@Bm@CkCPi@b@If@@f@Hf@D\?Jo@KeEDcBCm@?oC@m@Em@Mm@[[sAKe@Ie@Se@IoA?c@EsACe@@a@`@QbDc@RcBZi@Bs@Ee@Ng@He@Tc@`Ai@FcAEg@@a@NEh@C`DDp@C~A@BVBb@EPOH_@Fy@FaD,309,1
340,2776525531,7.470062335958005,3235,526,129.6,0.04006182380216383,33.78,-84.39,w}cmEfebbOK?B_@EO_ABKBuBQgCKU[qDLc@Eg@AY`@[?e@Ee@@QGI_@w@DkASe@E]Y?wDIwA@k@AyABmCEkCDwABQCCEwACSPaBd@y@DyAKWc@s@AQAiAGmA@m@Du@ByAQo@Uk@Cm@IU@q@a@OK@JU?yDBq@Pi@Fq@Oa@Qu@Ge@BSEq@?wAEc@FQC]COHm@I}AJm@Dq@HeCLk@Km@]m@Em@CeBPeF?mCG{DB_BAqCBaB?eCEaBHoCE{AFoCIgDQWTo@lFyDb@W~BmBrDsBb@UdA_@fGyAlB_@tCc@d@KxCe@|Ei@b@IlA_@b@Gb@GnAAlAMW_@hASf@Ch@Bf@E`@WX_@hAi@jA_@fAk@~@o@`@_@t@kAz@y@rA_B~CqCrAyAZYt@a@fAc@rCy@d@Md@EpBGr@@b@Fb@Pb@HrDbA`@V~BfBv@z@r@hA^^p@dAxBtDnAbB\Zx@dAbAv@lCrAb@NnBd@h@PFAGK_@EsBe@eAe@eBgA_Aw@{AaBu@cASc@Yc@_@_@MYSi@We@g@sAe@]y@{@_@Y{@eAgAq@eAu@c@Ye@OqBi@mAKc@Ie@@c@Jg@CmA@e@Da@Fc@NmAXsBz@_@X}@v@a@TqB`C}BrB]`@}@|@cBnAcDlCe@Re@RoA?a@RYh@a@T]Xg@Jc@Dk@?kAPiAXi@?}Cd@e@?i@De@Hi@Bg@HiF~@gFhAkAPuBj@qClAoCtAgAr@eBnAyAxAWh@iAl@e@b@ARNrAEp@@l@Aj@C`IGjCDxAAvAFzDEbBBfMC`BB~ADl@?p@El@Al@Gl@C`BDj@AzAJfCAzAJlCEpGZnCb@PD?EBGp@Dl@@|@N`AFvCEhEEp@StA@f@Uh@Ml@Dl@?`@Dr@Br@Fr@Rr@R|A?j@Cb@PJK`BA`EBdBE`B@|@Xb@tAPlBAZVb@B~BGh@BpBBjACpBDhEAb@FBDHr@,310,2
341,2774310049,4.658233416845621,1985,329,81.3,0.040957178841309824,33.78,-84.39,m}cmE~dbbOKMGe@i@AKEEi@yBBg@EoADg@Ae@Eg@Ac@Gg@?mAL[Rg@Fe@Ic@EqABsAGiAUMQPuGIc@YVHiCAkFFmCAo@M}AOq@As@BsACSCk@Fo@DKJm@Hy@@oAC_BHq@?]Ee@Ik@[yAAc@EDD]Ic@DiB?aBB]EOCo@Mo@Es@Ik@Ao@LcBBcBE}A@o@Dk@CoFAm@Gk@AwAHkCA{AH}JAyDBi@?e@f@Gd@D|C?h@Fh@@jAAPJD`@?n@Dn@?hCEh@I|DFhFAzAEh@Bl@F^Cl@?`GEl@?n@BjCE`BF`BCn@@l@Gl@FdA@|@GbBAxANh@@LO^{AzAWBY^[D?`@KiBu@WuAXQ@c@}@_@i@EA{@KOImAEoBD_AN[Iy@q@YGe@n@_@YSo@a@k@IGWGkCEiAHc@Lc@Ac@Ha@ASB_@Lc@RKHcAR]Tk@Lc@TsAPaCj@mClA_@Xe@Nc@VsAz@CJBE`@UdAg@^YdAg@D@nAe@hB}@f@Kb@ObAg@d@QZU|@B`@KCXd@TRKlAOnAa@bAUhADHHj@WJIH[VEXF\d@^X`@Pj@Lj@Dj@?XPPRHRX\d@Th@d@XB`@\vAGFBNBNl@Aj@@l@LzALh@N~AB|A^`BFr@ERVKH?y@NIr@BzACbCVxAFzAGj@m@j@GPIb@Cl@AfABp@Aj@@n@Lz@@p@Tv@@|AL^h@Ff@?j@Fn@Bh@CB@\X`@JnBGd@Ef@@pBGlELzACHNd@I`@?`@RBbA,311,1
342,2771036734,6.127900560725363,2563,576,107.9,0.04209910261412408,33.78,-84.39,q}cmEbebbOEOLSl@@f@Cj@mA^SrBYf@ClAMn@Ov@[Jk@FkAZUf@Hj@CVIh@EjA]f@Ed@Df@Vh@Fd@XVDb@Fb@BlAB`IEh@EnBi@xBEf@DnB?hAD~AEv@Gf@@pAGV@b@?DBBOf@DVLdAHTCtAHXA\Dv@GVGx@Id@Ld@PdATlFPb@@f@Gf@ApAMf@@h@Af@D`@PnB|Bp@bAd@Eb@Sz@s@b@QL?TGPaA?Bf@c@x@aAj@A~@q@X]Jo@Ds@b@Qn@@TA`@YZ[Xa@Rm@Fk@DGZmA`@Uh@CTGCa@@k@Xc@fAe@\YZqAV_@Xk@Jo@j@w@^Q`@YXc@Nm@z@mBDs@Tg@Lo@Zc@FONSNIh@C|@qAIwAlAiAl@e@^_@Rg@Jm@Bm@CuGFqD?oCBq@IaB?}@Bm@YmFGk@UgAYDFBF^NdBHp@Dh@Hj@F|AJn@?p@Dn@Al@Jp@?dBCl@?p@@TQvBGjFIp@a@vAo@lAOh@Yf@u@hAQZm@p@o@b@OPBNSd@w@|@c@Ti@jA@@S\A`@_@n@WRa@dAYb@WVGL_@^Ub@Op@YZI?Yd@CRILQRc@NKJOx@]^a@UKA]a@m@DsAsAIO_@WWWm@IM?e@Hg@?a@Kg@S]]c@YW]YQoAS_@WG?DG_AD[Mk@DAKIIc@Gg@Mi@Ac@RkATg@FSCy@[cELJJY@oAQi@Zc@?s@{@g@Qy@o@E@]s@Ya@]][e@c@Qi@]c@OkAUi@Q{BUaD?wCIo@Dc@QeFSkAMe@Mc@a@e@A_APw@W_@Em@AmAJg@@G@YRSIi@Ci@Bg@AkAOOGi@]e@IgBIm@Pe@B_@Io@_@e@Me@Hs@IqB]c@Mi@Ek@Vi@@{CO]?[p@YCW@e@Cc@Kg@Eg@DWEkAo@a@_@a@Se@Ag@Xi@N}ATkA?c@Hi@Dq@Qg@o@WZ?V?j@H~B@nEHjA?l@K~AY~B?j@En@PvBZRCxCD`CGb@Al@E`CVNK`ACpAEjB@dB^VlADpB?^Zh@Dd@?hAE`D@f@CrBFhACfBFb@Cj@BTRBj@,312,2
343,2768328205,6.839991947029348,2713,320,121.1,0.04463693328418725,33.78,-84.39,_tdmElcbbOkAVGCiBQg@IYDMi@AyFCm@H_A?oCCo@Gm@Qo@Ik@JaBPw@?g@Ko@Om@Kq@Ai@B}AGcC@u@AkCCq@Dk@Rq@Du@Ek@QyAAQGSi@IZ]Bq@Cm@U}ACm@Hm@?aBGgC?mCI]c@IkA]e@Qc@WcA{@}@cAu@s@e@U_@YQi@?o@L{AGo@Og@Wa@[[iAm@_@UgAVmAJc@@i@IsBe@g@OgAq@_@_@[c@Qk@Gk@@q@^uAIi@Sc@qAuBOg@Gm@\c@bDmBd@Ad@VXGXsANyAVa@d@WjAUb@@d@P\\Tj@VxAb@zAb@VpADb@Ad@GxFmA`@MlAMv@MDa@DgCCwDB{DAyDAk@O[Hm@\[hAu@~@s@z@y@`@S~AkA^WfAg@b@OdAc@`Ai@f@OtBk@zEgAfAU|Cc@lA[b@GlBa@nFw@lAWr@GlAJxCy@b@Gf@?b@K^U`@_@d@Qb@UdA{@~@m@`@]`@W|@{@pAaBr@cA`@]xA_BvAcB\[bAs@fAi@jBm@d@MnAMlACf@@jAPZOEKi@DiAE{@?sAFe@Fc@JqBj@c@PyAz@}@p@yAvAkApAuDlD]b@aBvAc@VkAj@cAn@a@Rc@Lc@Fa@N[\cAn@e@Lg@RoAJmAVg@Nc@HyCNsBPkARa@LcFv@mCl@oARgAXg@HwA^kA`@{Az@iBhAcCfB]X}@z@{AfA_@Z}@dANZ@l@Cj@EfEEn@CbG?jCB~ACpCDzDC|AFpC@nCE`BBjCAj@?vAOzA@p@Al@Bl@C~ADj@DD\RHREp@AdCDrA?jBEVFB@fADt@Ej@?nADp@NzAUp@Hl@ART|ABl@Nn@HtC?XIt@_@f@Cl@LlAFdAMh@Uh@@l@N`@NXP|ACx@En@Mv@^HKn@GfC@DPHA|@?dFCp@Fd@`@Rd@DxB@PBRRj@JfA?XAb@IrALhCCjBMhB@h@Hv@Bb@PHf@,313,2
344,2760852672,2.1400023860653783,911,0,33.4,0.03666300768386389,33.78,-84.39,g~cmErebbOCCDq@]?[GYt@IzAClCIl@Wd@c@RcAn@[`@y@tAg@fCUzAMnCAj@@t@C|AK~AExCBr@Hh@x@`C^\|@~@`@Th@FpFVrB@zCAf@Cf@Ob@W`@[Xa@^oAHo@TgCRsADo@@m@V{AVkCz@sEc@t@,314,1
345,2758667174,3.774829992841804,1668,118,56.5,0.03387290167865707,33.78,-84.39,__dmEzcbbOe@KUUeDEg@Cg@KyBDkA?c@Bi@Gg@AqA?mAFk@?oA[WSA]B{AC_BGcAECBm@EoC@}AI}A?q@B}AO_BWwA@u@FIBSDgAIqARaBDk@D{ACq@Dk@OwAWwAEk@GKa@Ma@?cAKe@Ae@Gc@Ag@B_@_@Wk@e@i@u@Qa@S[_@a@Oi@Es@CYCm@TYBuAAiALeASC@Bj@eAVi@Gm@P_@Bg@Ri@Lc@NiBx@oARgAd@e@X_@ZoDpBsCvAe@N{@`AiAb@e@TgAl@]\_@Re@Ne@V{@p@c@Vc@Ty@V^EdAi@lBu@h@c@bBcA\[^Sd@S\Wb@Qf@Nh@K\_@dAm@^Y^a@v@g@x@u@bB_Ab@M`@OfAk@f@CdB{@\_@bAc@ZNJALLb@[FDDPDBTSnC[dAQbA?DEVFPANM^Q`Ap@b@H`@RXFd@ArA_@FFb@RZ`@BHJBNFxA`@pA`ADZ^NNjABREdA@r@Bl@Hl@Pp@AjCJz@AZLZ?CLAEj@DzA?j@Gp@Mn@BlANpCAl@Gr@?r@OvBZLAp@Bj@@tDCh@Ir@?XbBBd@AhAKP@Lf@P?tBAnABf@CnA?d@Ab@?b@DrBBjAKf@@JH@j@IzA?n@MlCBLd@Ff@ALa@FyABmCBC,315,1
346,2755905086,7.122777976616559,2968,387,124.5,0.04194743935309973,33.78,-84.39,q}cmEnfbbO?a@Um@w@KwGQCAIWc@G_AJmA@g@BsAI_CAc@Fi@AiASa@SGi@F{ADkCKg@NqC?}AEmCDeB?yAGo@Mk@Dm@RaAGs@S_AIoAB{AFm@FcBEq@Mo@UuBDo@UQSCAIFmBByACwBF{A?o@I_BEkDQWg@Q_@Ce@QaAq@_@]u@}@k@QaAq@eAm@GIIm@Am@@_BIm@Wg@[_@a@Wc@Q_@YQEiAZi@Fc@?uBSe@GiA]a@Sa@[[]Wa@Qg@Gm@DaAXmAKk@Ee@[e@[CW_@Wg@Oi@Jo@`@]`@Y`Au@b@Yf@Ij@d@XYH_BHo@Nk@ZW^KnAOf@@`@PX`@Rd@n@~BRh@\`@d@Lh@?b@CjAQxCi@hAWjAUf@Id@@VCDyAAwAByGCo@CmFIwAF_@VQbAg@`@O`@]vA}AfAo@Z_@`CsAb@UdAo@d@UhA]|Dy@rBk@`Dc@zCo@jAOd@Kf@GvBOpASb@Od@KhAKhACd@OrBi@bA_@d@MbAaAjA_@dCyA|AgAv@y@pB}Bb@]\]x@cA`@_@|@aA|@y@`@UfAi@d@Qh@Qb@Ed@Qh@GlAGtA@d@Cd@@JWGJe@A_AJoAMmA@c@DoB`@e@Ne@T_Al@cA~@qCxCy@p@yAdB}@x@}AnAgDxBc@VeAf@i@Bi@N_@Te@RkAb@g@JuC`@mA^sGn@g@FkATyBV{HxAmBj@g@HmA`@gCnAe@V_@\a@PeAz@cAl@a@X{@dAc@\e@XgBtAJXp@PKj@EzA@vAAj@D|DAtCBjCC`F@dC?lCFvDEpF@~AFzAEr@@xAEvA?vECNB\G|@@`BCl@@l@Bl@C|AD^Bp@?rADdCJr@F`AHt@D|A?xALvABl@AbBEl@Oj@[l@GZ@n@Ln@Hv@HzAU`@EN?j@b@tD?j@Oj@Cn@LbB?PHBEl@DvCClCMb@CT?^^T~AAtAIbFMPDT@hCCjEFlBAjAFPr@,316,2
347,2753055833,3.2539966595084704,1527,430,39.1,0.02560576293385724,33.78,-84.39,kedmEllabOZQGOJHRIJBh@GPu@Dq@FSg@QaAq@g@Ce@MkBQi@Ie@Nc@Hc@Ke@Sc@Zg@@g@Hg@CsAXw@Lg@Li@?WFERAk@Gk@E{AFk@F}AIo@@WAo@Bq@NcBAaBI_BO{AMk@Ee@BkCDcBCaABYIGi@IBGEk@@oCAwDCi@MGe@Gc@MeAe@e@O_CaCa@U]Y}@WEIMwAByALi@Vc@v@eARc@Jg@N{AImCGaEBi@Hk@^sAAo@Ii@Ue@_@Ye@CqALg@Be@Cg@MWi@}@mDUc@a@[c@Ie@Ee@De@He@P]Ze@~BKl@El@f@pAr@jAxArANTpBvBb@Jb@R`@VZ`@Ll@Jn@FlDFj@^vALn@LxEDTt@`@zAdA|@z@Z`@^\fA`@t@LjAh@AfFCtB@DZDFFA|AEl@Dn@Ap@JdCB~APtABp@CzADn@DbBG`BG`@KJEh@EvDG|@@`@`@XH|AAn@@j@Cl@Mx@@bBBp@Fj@V?El@Dn@Ej@InFVPj@@b@CnAAnA@b@CjC\^B|B?vBB`AFxAAXD,317,1
348,2753055610,0.335851129404279,148,231,17.5,0.11824324324324324,33.78,-84.39,u}cmErebbOEGQk@W@_@C@o@Iq@Cm@@iCDWBoCH{ADaBGo@OUBe@D[TMq@Le@Ee@?gAU,318,0
